text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
31,7,CMR8,,2,2
"B. J. Whelan,",11,CMR12,,13,13
2,7,CMR8,,1,1
"N. Whitehorn,",11,CMR12,,13,13
"24, 34",7,CMR8,,6,6
K.,11,CMR12,,2,2
"Wiebe,",11,CMR12,,6,6
38,7,CMR8,,2,2
"C. H. Wiebusch,",11,CMR12,,15,15
1,7,CMR8,,1,1
"D. R. Williams,",11,CMR12,,15,15
52,7,CMR8,,2,2
"M. Wolf,",11,CMR12,,8,8
27,7,CMR8,,2,2
"K. Woschnagg,",11,CMR12,,13,13
8,7,CMR8,,1,1
"G. Wrede,",11,CMR12,,9,9
26,7,CMR8,,2,2
J.,11,CMR12,,2,2
"Wulﬀ,",11,CMR12,,5,5
11,7,CMR8,,2,2
"X. W. Xu,",11,CMR12,,9,9
7,7,CMR8,,1,1
"Y. Xu,",11,CMR12,,6,6
49,7,CMR8,,2,2
"J. P. Yanez,",11,CMR12,,12,12
25,7,CMR8,,2,2
"S. Yoshida,",11,CMR12,,11,11
16,7,CMR8,,2,2
"T. Yuan,",11,CMR12,,8,8
37,7,CMR8,,2,2
and Z. Zhang,11,CMR12,,12,12
49,7,CMR8,,2,2
(IceCube Collaboration),11,CMR12,,23,23
1,7,CMR8,,1,1
"III. Physikalisches Institut, RWTH Aachen University, D-52056 Aachen, Germany",11,CMTI12,,77,77
2,7,CMR8,,1,1
"Department of Physics, University of Adelaide, Adelaide, 5005, Australia",11,CMTI12,,72,72
3,7,CMR8,,1,1
"Dept. of Physics and Astronomy, University of Alaska Anchorage,",11,CMTI12,,63,63
"3211 Providence Dr., Anchorage, AK 99508, USA",11,CMTI12,,45,45
4,7,CMR8,,1,1
"Dept. of Physics, University of Texas at Arlington,",11,CMTI12,,51,51
"502 Yates St., Science Hall Rm 108,",11,CMTI12,,35,35
"Box 19059, Arlington, TX 76019, USA",11,CMTI12,,35,35
5,7,CMR8,,1,1
"CTSPS, Clark-Atlanta University, Atlanta, GA 30314, USA",11,CMTI12,,55,55
6,7,CMR8,,1,1
"School of Physics and Center for Relativistic Astrophysics,",11,CMTI12,,59,59
"Georgia Institute of Technology, Atlanta, GA 30332, USA",11,CMTI12,,55,55
7,7,CMR8,,1,1
"Dept. of Physics, Southern University, Baton Rouge, LA 70813, USA",11,CMTI12,,65,65
8,7,CMR8,,1,1
"Dept. of Physics, University of California, Berkeley, CA 94720, USA",11,CMTI12,,67,67
9,7,CMR8,,1,1
"Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA",11,CMTI12,,62,62
10,7,CMR8,,2,2
"Institut f¨ur Physik, Humboldt-Universit¨at zu Berlin, D-12489 Berlin, Germany",11,CMTI12,,78,78
11,7,CMR8,,2,2
"Fakult¨at f¨ur Physik & Astronomie,",11,CMTI12,,35,35
"Ruhr-Universit¨at Bochum, D-44780 Bochum, Germany",11,CMTI12,,49,49
12,7,CMR8,,2,2
"Universit´e Libre de Bruxelles, Science Faculty CP230, B-1050 Brussels, Belgium",11,CMTI12,,79,79
13,7,CMR8,,2,2
"Vrije Universiteit Brussel (VUB),",11,CMTI12,,33,33
"Dienst ELEM, B-1050 Brussels, Belgium",11,CMTI12,,37,37
14,7,CMR8,,2,2
"Department of Physics and Laboratory for Particle Physics and Cosmology,",11,CMTI12,,72,72
"Harvard University, Cambridge, MA 02138, USA",11,CMTI12,,44,44
15,7,CMR8,,2,2
"Dept. of Physics, Massachusetts Institute of Technology, Cambridge, MA 02139, USA",11,CMTI12,,81,81
16,7,CMR8,,2,2
"Dept. of Physics and Institute for Global Prominent Research,",11,CMTI12,,61,61
"Chiba University, Chiba 263-8522, Japan",11,CMTI12,,39,39
17,7,CMR8,,2,2
"Department of Physics, Loyola University Chicago, Chicago, IL 60660, USA",11,CMTI12,,72,72
18,7,CMR8,,2,2
"Dept. of Physics and Astronomy, University of Canterbury,",11,CMTI12,,57,57
"Private Bag 4800, Christchurch, New Zealand",11,CMTI12,,43,43
3,11,CMR12,,1,1
19,7,CMR8,,2,2
"Dept. of Physics, University of Maryland, College Park, MD 20742, USA",11,CMTI12,,69,69
20,7,CMR8,,2,2
"Dept. of Astronomy, Ohio State University, Columbus, OH 43210, USA",11,CMTI12,,66,66
21,7,CMR8,,2,2
"Dept. of Physics and Center for Cosmology and Astro-Particle Physics,",11,CMTI12,,69,69
"Ohio State University, Columbus, OH 43210, USA",11,CMTI12,,46,46
22,7,CMR8,,2,2
"Niels Bohr Institute, University of Copenhagen, DK-2100 Copenhagen, Denmark",11,CMTI12,,75,75
23,7,CMR8,,2,2
"Dept. of Physics, TU Dortmund University, D-44221 Dortmund, Germany",11,CMTI12,,67,67
24,7,CMR8,,2,2
"Dept. of Physics and Astronomy,",11,CMTI12,,31,31
"Michigan State University, East Lansing, MI 48824, USA",11,CMTI12,,54,54
25,7,CMR8,,2,2
"Dept. of Physics, University of Alberta,",11,CMTI12,,40,40
"Edmonton, Alberta, Canada T6G 2E1",11,CMTI12,,33,33
26,7,CMR8,,2,2
"Erlangen Centre for Astroparticle Physics,",11,CMTI12,,42,42
"Friedrich-Alexander-Universit¨at Erlangen-N¨urnberg, D-91058 Erlangen, Germany",11,CMTI12,,78,78
27,7,CMR8,,2,2
"Physik-department, Technische Universit¨at M¨unchen, D-85748 Garching, Germany",11,CMTI12,,78,78
28,7,CMR8,,2,2
"D´epartement de physique nucl´eaire et corpusculaire,",11,CMTI12,,53,53
"Universit´e de Gen`eve, CH-1211 Gen`eve, Switzerland",11,CMTI12,,52,52
29,7,CMR8,,2,2
"Dept. of Physics and Astronomy,",11,CMTI12,,31,31
"University of Gent, B-9000 Gent, Belgium",11,CMTI12,,40,40
30,7,CMR8,,2,2
"Dept. of Physics and Astronomy,",11,CMTI12,,31,31
"University of California, Irvine, CA 92697, USA",11,CMTI12,,47,47
31,7,CMR8,,2,2
"Karlsruhe Institute of Technology,",11,CMTI12,,34,34
32,7,CMR8,,2,2
"Dept. of Physics and Astronomy,",11,CMTI12,,31,31
"University of Kansas, Lawrence, KS 66045, USA",11,CMTI12,,45,45
33,7,CMR8,,2,2
"SNOLAB, 1039 Regional Road 24,",11,CMTI12,,30,30
"Creighton Mine 9, Lively, ON, Canada P3Y 1N2",11,CMTI12,,44,44
34,7,CMR8,,2,2
"Department of Physics and Astronomy,",11,CMTI12,,36,36
"UCLA, Los Angeles, CA 90095, USA",11,CMTI12,,32,32
"Institute for Astroparticle Physics, D-76021 Karlsruhe, Germany",11,CMTI12,,63,63
35,7,CMR8,,2,2
"Department of Physics, Mercer University, Macon, GA 31207-0001, USA",11,CMTI12,,67,67
36,7,CMR8,,2,2
"Dept. of Astronomy, University of Wisconsin–Madison, Madison, WI 53706, USA",11,CMTI12,,75,75
37,7,CMR8,,2,2
"Dept. of Physics and Wisconsin IceCube Particle Astrophysics Center,",11,CMTI12,,68,68
"University of Wisconsin–Madison, Madison, WI 53706, USA",11,CMTI12,,55,55
4,11,CMR12,,1,1
38,7,CMR8,,2,2
"Institute of Physics, University of Mainz,",11,CMTI12,,42,42
"Staudinger Weg 7, D-55099 Mainz, Germany",11,CMTI12,,40,40
39,7,CMR8,,2,2
"Department of Physics, Marquette University, Milwaukee, WI, 53201, USA",11,CMTI12,,70,70
40,7,CMR8,,2,2
"Institut f¨ur Kernphysik, Westf¨alische",11,CMTI12,,39,39
"Wilhelms-Universit¨at M¨unster, D-48149 M¨unster, Germany",11,CMTI12,,57,57
41,7,CMR8,,2,2
"Bartol Research Institute and Dept. of Physics and Astronomy,",11,CMTI12,,61,61
"University of Delaware, Newark, DE 19716, USA",11,CMTI12,,45,45
42,7,CMR8,,2,2
"Dept. of Physics, Yale University, New Haven, CT 06520, USA",11,CMTI12,,59,59
43,7,CMR8,,2,2
"Dept. of Physics, University of Oxford,",11,CMTI12,,39,39
"Parks Road, Oxford OX1 3PU, UK",11,CMTI12,,30,30
44,7,CMR8,,2,2
"Dept. of Physics, Drexel University,",11,CMTI12,,36,36
"3141 Chestnut Street, Philadelphia, PA 19104, USA",11,CMTI12,,49,49
45,7,CMR8,,2,2
"Physics Department, South Dakota School of",11,CMTI12,,42,42
"Mines and Technology, Rapid City, SD 57701, USA",11,CMTI12,,47,47
47,7,CMR8,,2,2
"Dept. of Physics and Astronomy,",11,CMTI12,,31,31
"University of Rochester, Rochester, NY 14627, USA",11,CMTI12,,49,49
48,7,CMR8,,2,2
"Oskar Klein Centre and Dept. of Physics,",11,CMTI12,,40,40
"Stockholm University, SE-10691 Stockholm, Sweden",11,CMTI12,,48,48
49,7,CMR8,,2,2
"Dept. of Physics and Astronomy,",11,CMTI12,,31,31
46,7,CMR8,,2,2
"Dept. of Physics, University of Wisconsin, River Falls, WI 54022, USA",11,CMTI12,,69,69
"Stony Brook University, Stony Brook, NY 11794-3800, USA",11,CMTI12,,55,55
50,7,CMR8,,2,2
"Dept. of Physics, Sungkyunkwan University, Suwon 16419, Korea",11,CMTI12,,61,61
51,7,CMR8,,2,2
"Institute of Basic Science, Sungkyunkwan University, Suwon 16419, Korea",11,CMTI12,,71,71
52,7,CMR8,,2,2
"Dept. of Physics and Astronomy,",11,CMTI12,,31,31
"University of Alabama, Tuscaloosa, AL 35487, USA",11,CMTI12,,48,48
53,7,CMR8,,2,2
"Dept. of Astronomy and Astrophysics,",11,CMTI12,,36,36
"Pennsylvania State University, University Park, PA 16802, USA",11,CMTI12,,61,61
54,7,CMR8,,2,2
"Dept. of Physics, Pennsylvania State University, University Park, PA 16802, USA",11,CMTI12,,79,79
55,7,CMR8,,2,2
"Dept. of Physics and Astronomy,",11,CMTI12,,31,31
"Uppsala University, Box 516, S-75120 Uppsala, Sweden",11,CMTI12,,52,52
56,7,CMR8,,2,2
"Dept. of Physics, University of Wuppertal, D-42119 Wuppertal, Germany",11,CMTI12,,69,69
57,7,CMR8,,2,2
"DESY, D-15738 Zeuthen, Germany",11,CMTI12,,30,30
5,11,CMR12,,1,1
"(Dated: May 28, 2021)",10,CMR10,,21,21
6,11,CMR12,,1,1
Abstract,14,CMR12,,8,8
"Solar ﬂares convert magnetic energy into thermal and non-thermal plasma energy, the latter",10,CMR10,,90,90
implying particle acceleration of charged particles such as protons. Protons are injected out of,10,CMR10,,96,96
"the coronal acceleration region and can interact with dense plasma in the lower solar atmosphere,",10,CMR10,,97,97
producing mesons that subsequently decay into gamma rays and neutrinos at,10,CMR10,,73,73
O,10,CMSY10,,1,1
(MeV-GeV) en-,10,CMR10,,13,13
ergies. We present the results of the ﬁrst search for GeV neutrinos emitted during solar ﬂares,10,CMR10,,94,94
carried out with the IceCube Neutrino Observatory. While the experiment was originally designed,10,CMR10,,95,95
"to detect neutrinos with energies between 10 GeV and a few PeV, a new approach allowing for a",10,CMR10,,93,93
O,10,CMSY10,,1,1
(GeV) energy threshold will be presented. The resulting limits allow us to constrain some of the,10,CMR10,,96,96
theoretical estimates of the expected neutrino ﬂux.,10,CMR10,,51,51
I.,10,CMBX10,,2,2
INTRODUCTION,10,CMBX10,,12,12
While multi-messenger astronomy has recently recorded major breakthroughs such as the,11,CMR12,,85,85
ﬁrst joint observations of high-energy neutrinos and electromagnetic radiation from a single,11,CMR12,,92,92
"source [1], the interior and exterior of the Sun have been detected through several messengers",11,CMR12,,94,94
for decades. Both the quiescent and the active phases of the corona are studied through,11,CMR12,,87,87
"the electromagnetic radiation emitted across the entire spectrum. However, in the neutrino",11,CMR12,,90,90
"search presented in this paper, we only focus on the gamma rays produced by high-energy",11,CMR12,,87,87
protons that are accelerated in solar ﬂares and subsequently collide with dense layers of the,11,CMR12,,93,93
"solar atmosphere. These gamma rays can be detected, e.g. by the Fermi-LAT satellite [2, 3],",11,CMR12,,91,91
which signiﬁcantly increased the fraction of solar ﬂares detected in the high-energy range.,11,CMR12,,91,91
"So far, solar neutrinos have only been detected in the MeV range being produced by",11,CMR12,,82,82
fusion reactions in the core of the Sun. Large neutrino telescopes have recently started to,11,CMR12,,91,91
"search for solar atmospheric neutrinos [4], which are created by the collisions of high-energy",11,CMR12,,94,94
cosmic rays colliding with the solar atmosphere [5–8]. While only upper limits have been,11,CMR12,,88,88
"established so far, the observation of this ﬂux would allow us to probe solar magnetic ﬁeld",11,CMR12,,91,91
topology and would constitute a neutrino ﬂoor for dark matter searches in the core of the,11,CMR12,,89,89
∗,6,CMSY7,,1,1
"also at Universit`a di Padova, I-35131 Padova, Italy",9,CMR10,,52,52
†,6,CMSY7,,1,1
"also at National Research Nuclear University, Moscow Engineering Physics Institute (MEPhI), Moscow",9,CMR10,,98,98
"115409, Russia",9,CMR10,,14,14
‡,6,CMSY7,,1,1
"now at Universit´e de Paris, CNRS, Astroparticule et Cosmologie, F-75013 Paris, France",9,CMR10,,86,86
§,6,CMSY7,,1,1
"also at Earthquake Research Institute, University of Tokyo, Bunkyo, Tokyo 113-0032, Japan",9,CMR10,,89,89
7,11,CMR12,,1,1
Sun. The same high-energy cosmic-ray collisions with the solar atmosphere create a muon,11,CMR12,,87,87
shadow (deﬁcit) in the Sun’s direction. As a fraction of the cosmic rays are absorbed in,11,CMR12,,88,88
"the solar atmosphere or deﬂected by the solar magnetic ﬁeld, the ﬂux reaching the Earth",11,CMR12,,87,87
atmosphere is reduced and so is the subsequent secondary atmospheric muon ﬂux detected,11,CMR12,,86,86
by IceCube [9]. The variations in the shadow can be used to constrain the solar coronal,11,CMR12,,87,87
magnetic ﬁeld [10].,11,CMR12,,19,19
"In addition to the aforementioned emissions that are expected to be continuous in time,",11,CMR12,,87,87
transient neutrino emissions could be produced by solar ﬂares. Despite several searches since,11,CMR12,,93,93
"the late eighties [11–14], no signiﬁcant neutrino signal from solar ﬂares has been conﬁrmed to",11,CMR12,,94,94
date. The main interest in searching for solar ﬂare neutrinos comes from their hadronic ori-,11,CMR12,,92,92
"gin: being inherent products of high-energy proton collisions in the chromosphere, neutrinos",11,CMR12,,92,92
represent a direct probe of the proton acceleration. Theoretical investigation [15–17] have,11,CMR12,,91,91
demonstrated that this neutrino ﬂux could extend from MeV up to a few GeV in energy.,11,CMR12,,84,84
Focusing on the high-energy component of the solar ﬂare neutrino spectrum would allow us,11,CMR12,,88,88
to probe the proton acceleration up to the highest energies that can be reached within the,11,CMR12,,90,90
solar ﬂare environment.,11,CMR12,,23,23
This paper describes ﬁrst the scientiﬁc motivation for and the associated production,11,CMR12,,84,84
mechanism of the GeV neutrinos in solar ﬂares. The IceCube Neutrino Observatory used,11,CMR12,,84,84
for this search was built to detect neutrinos with energies larger than 10 GeV. A new analysis,11,CMR12,,94,94
approach developed for this study allows for the measurement of neutrinos at the single GeV,11,CMR12,,91,91
"energy scale. In Section III, we present the scheme of how we select a special class of solar",11,CMR12,,93,93
ﬂares for this study based on the tight link existing between gamma rays and neutrinos. The,11,CMR12,,91,91
IceCube Neutrino Observatory used for this neutrino search is described in Section IV and,11,CMR12,,89,89
"the event selection we have developed is presented in detail in Section V. Finally, the ﬁrst",11,CMR12,,92,92
"results of a solar ﬂare neutrino search carried out with IceCube are presented in Section VI,",11,CMR12,,93,93
along with perspectives for the next solar cycle.,11,CMR12,,49,49
II. THE POTENTIAL PHYSICAL CONSTRAINTS BROUGHT BY NEUTRINOS,10,CMBX10,,59,59
Solar ﬂares convert magnetic energy into plasma heating and kinetic energy of charged,11,CMR12,,85,85
"particles such as protons [18]. As illustrated in Fig. 1, protons are ejected away from the",11,CMR12,,91,91
"coronal acceleration region and interact with the dense plasma in the lower solar atmosphere,",11,CMR12,,93,93
8,11,CMR12,,1,1
FIG. 1: Schematic representation of a solar ﬂare. The cross represents the magnetic,11,CMR12,,83,83
reconnection and the two arrows show the direction of the subsequent outﬂow jets.,11,CMR12,,81,81
"producing neutrinos through the following reactions,",11,CMR12,,52,52
p,11,CMMI12,,1,1
+,11,CMR12,,1,1
p,11,CMMI12,,1,1
or,11,CMR12,,2,2
p,11,CMMI12,,1,1
+,11,CMR12,,1,1
n,11,CMMI12,,1,1
−→,11,CMSY10,,2,2
π,11,CMMI12,,1,1
+,7,CMR8,,1,1
+,11,CMR12,,1,1
X,11,CMMI12,,1,1
;,11,CMR12,,1,1
π,11,CMMI12,,1,1
0,7,CMR8,,1,1
+,11,CMR12,,1,1
X,11,CMMI12,,1,1
;,11,CMR12,,1,1
π,11,CMMI12,,1,1
+,7,CMR8,,1,1
−→,11,CMSY10,,2,2
µ,11,CMMI12,,1,1
+,7,CMR8,,1,1
+,11,CMR12,,1,1
ν,11,CMMI12,,1,1
µ,7,CMMI8,,1,1
;,11,CMR12,,1,1
µ,11,CMMI12,,1,1
+,7,CMR8,,1,1
−→,11,CMSY10,,2,2
e,11,CMMI12,,1,1
+,7,CMR8,,1,1
+,11,CMR12,,1,1
ν,11,CMMI12,,1,1
e,7,CMMI8,,1,1
+ ¯,11,CMR12,,3,3
ν,11,CMMI12,,1,1
µ,7,CMMI8,,1,1
π,11,CMMI12,,1,1
0,7,CMR8,,1,1
−→,11,CMSY10,,2,2
2,11,CMR12,,1,1
γ,11,CMMI12,,1,1
(1),11,CMR12,,3,3
π,11,CMMI12,,1,1
−,7,CMSY8,,1,1
+,11,CMR12,,1,1
X,11,CMMI12,,1,1
;,11,CMR12,,1,1
π,11,CMMI12,,1,1
−,7,CMSY8,,1,1
−→,11,CMSY10,,2,2
µ,11,CMMI12,,1,1
−,7,CMSY8,,1,1
+ ¯,11,CMR12,,3,3
ν,11,CMMI12,,1,1
µ,7,CMMI8,,1,1
;,11,CMR12,,1,1
µ,11,CMMI12,,1,1
−,7,CMSY8,,1,1
−→,11,CMSY10,,2,2
e,11,CMMI12,,1,1
−,7,CMSY8,,1,1
+ ¯,11,CMR12,,3,3
ν,11,CMMI12,,1,1
e,7,CMMI8,,1,1
+,11,CMR12,,1,1
ν,11,CMMI12,,1,1
µ,7,CMMI8,,1,1
.,11,CMMI12,,1,1
,11,CMEX10,,1,1
"
",11,CMEX10,,9,4
"Here, the kinetic energy threshold for this process is 280 MeV for both proton-proton and",11,CMR12,,89,89
proton-neutron interactions.,11,CMR12,,28,28
"For the interpretation of our result, we assume that the accelerated proton ﬂux can be",11,CMR12,,86,86
modeled by the functional form,11,CMR12,,30,30
dφ/dE,11,CMMI12,,5,5
=,11,CMR12,,1,1
AE,11,CMMI12,,2,2
−,7,CMSY8,,1,1
δ,7,CMMI8,,1,1
H,11,CMMI12,,1,1
(,11,CMR12,,1,1
E,11,CMMI12,,1,1
max,7,CMR8,,3,3
−,11,CMSY10,,1,1
E,11,CMMI12,,1,1
"), where",11,CMR12,,8,8
A,11,CMMI12,,1,1
is a normaliza-,11,CMR12,,15,15
"tion constant,",11,CMR12,,14,14
δ,11,CMMI12,,1,1
"represents the spectral index, and",11,CMR12,,34,34
E,11,CMMI12,,1,1
max,7,CMR8,,3,3
is the upper cutoﬀ in a Heaviside,11,CMR12,,33,33
"function, as motivated in [19].",11,CMR12,,31,31
The proton spectral index has been extracted ﬁtting gamma-ray observations by Fermi-,11,CMR12,,84,84
9,11,CMR12,,1,1
FIG. 2: Energy distribution for neutrinos depending on the upper cutoﬀ in the accelerated,11,CMR12,,89,89
proton spectrum with a spectral index,11,CMR12,,37,37
δ,11,CMMI12,,1,1
= 3. The distributions have been obtained using a,11,CMR12,,49,49
GEANT4-based simulation of proton-proton interactions in the chromosphere.,11,CMR12,,74,74
LAT and assuming a pion decay model for diﬀerent phases of the solar ﬂare. The data were,11,CMR12,,88,88
provided by the Fermi-LAT Collaboration based on an analysis similar to the one carried out,11,CMR12,,91,91
"in [20]. So far, there are no constraints on the value of the upper cutoﬀ. The eﬀect of this",11,CMR12,,92,92
"upper cutoﬀ on the subsequent neutrino ﬂux is illustrated in Fig. 2, where the colored points",11,CMR12,,93,93
show the average neutrino yield per injected proton when assuming an initial proton ﬂux,11,CMR12,,87,87
following a power law with a spectral index,11,CMR12,,43,43
δ,11,CMMI12,,1,1
= 3 and realistic values of,11,CMR12,,27,27
E,11,CMMI12,,1,1
max,7,CMR8,,3,3
in the (3,11,CMR12,,9,9
−,11,CMSY10,,1,1
10),11,CMR12,,3,3
GeV region. This result is obtained using a GEANT4-based simulation of high-energy proton,11,CMR12,,89,89
collisions with the solar atmosphere. The accelerated protons were injected in a direction,11,CMR12,,90,90
tangent to the photosphere as it leads to a better agreement with gamma-ray observations,11,CMR12,,88,88
by Fermi-LAT. Most of the neutrinos are produced in the Chromosphere at densities around,11,CMR12,,88,88
10,11,CMR12,,2,2
−,7,CMSY8,,1,1
7,7,CMR8,,1,1
- 10,11,CMR12,,4,4
−,7,CMSY8,,1,1
8,7,CMR8,,1,1
g cm,11,CMR12,,4,4
−,7,CMSY8,,1,1
3,7,CMR8,,1,1
in our simulation. More details about the simulation can be found in,11,CMR12,,68,68
"[16]. As it can be seen in Fig 2, a higher cutoﬀ value leads to a higher neutrino yield in the",11,CMR12,,94,94
GeV energy range and would thus lead to a larger signal in sensitive neutrino telescopes.,11,CMR12,,89,89
Coupling Fermi-LAT and IceCube observations has therefore the potential to constrain both,11,CMR12,,89,89
this upper cutoﬀ and the spectral index by measuring the strength of the detected neutrino,11,CMR12,,90,90
signal in IceCube and the ﬁtted spectral index of the gamma ray spectrum.,11,CMR12,,73,73
10,11,CMR12,,2,2
III. SELECTION OF SOLAR FLARES,10,CMBX10,,30,30
"Following Eq. (1), one ﬁnds that pion production generates both neutrino and gamma-",11,CMR12,,83,83
ray emissions. We focus only on solar ﬂares that must emit neutrinos at some level and use,11,CMR12,,90,90
the gamma-ray observations to pick the most relevant candidates for our neutrino search.,11,CMR12,,88,88
These are indications that pion-decay products dominate the gamma-ray spectrum above,11,CMR12,,84,84
"100 MeV [22], an energy that Fermi-LAT has the ability to detect. A spectral analysis",11,CMR12,,85,85
conﬁrms that the major contribution of the Fermi-LAT observations was indeed consistent,11,CMR12,,87,87
with pion decay emissions [23].,11,CMR12,,31,31
We assume that the neutrino emission is coincident in time with signiﬁcant pion decay,11,CMR12,,85,85
signals detected in Fermi-LAT during solar ﬂares. This leads to a signiﬁcant diﬀerence,11,CMR12,,86,86
"to previous solar ﬂare samples [13, 14] that were based on the X-ray ﬂux. For example,",11,CMR12,,86,86
"Fermi-LAT only detects 5% of the M- and X-solar ﬂares, i.e.
solar ﬂares with a X-ray
brightness in the wavelength range between 1 and 8 ˚Angstr¨oms above 10",11,CMR12,,156,71
−,7,CMSY8,,1,1
5,7,CMR8,,1,1
and 10,11,CMR12,,6,6
−,7,CMSY8,,1,1
4,7,CMR8,,1,1
W/m,11,CMR12,,3,3
2,7,CMR8,,1,1
",",11,CMR12,,1,1
"respectively, detected by the Geo-Stationary Operational Environmental Satellite (GOES)",11,CMR12,,87,87
on average,11,CMR12,,10,10
1,7,CMR8,,1,1
[24].,11,CMR12,,5,5
The light curve recorded by X-ray devices and by Fermi-LAT usually shows a short high-,11,CMR12,,86,86
intensity peak on top of a lower baseline ﬂux with an underlying period [22]. An example of,11,CMR12,,91,91
such a ﬂare is shown in Fig. 3. The peak is referred to as the,11,CMR12,,62,62
impulsive phase,11,CMTI12,,15,15
. The analysis,11,CMR12,,14,14
of the gamma rays detected during these impulsive short phases reveals a relatively hard,11,CMR12,,88,88
"initial proton spectrum, with a spectral index around 3 [20]. In contrast, the long duration",11,CMR12,,92,92
emissions manifest themselves in a softer proton spectral index (typically between 4 and 6),11,CMR12,,91,91
and a spread of the gamma-ray emission over several hours. Focusing on the impulsive phase,11,CMR12,,90,90
of bright events of the 24,11,CMR12,,26,26
th,7,CMR8,,2,2
solar cycle allows one to minimize the background integrated in,11,CMR12,,63,63
the neutrino telescope and to thus increase the chance of a neutrino detection in coincidence,11,CMR12,,93,93
with solar ﬂares.,11,CMR12,,17,17
These criteria applied to the ﬁrst Fermi-LAT Solar ﬂare catalog [3] resulted in a list of,11,CMR12,,89,89
5 promising candidates for our neutrino search. The details of each analyzed solar ﬂare are,11,CMR12,,91,91
reported in Table I. The choice of the time window and duration of each solar ﬂare was made,11,CMR12,,91,91
in view of maximizing the signal-to-noise ratio in IceCube. We started from the maximum,11,CMR12,,87,87
1,6,CMR7,,1,1
This number has been obtained by counting the number of solar ﬂares detected by Fermi-LAT between,9,CMR10,,97,97
2011 and 2015 and the number of M and X-class ﬂares. The ﬁeld of view of Fermi-LAT allows for,9,CMR10,,93,93
solar observations during 20% to 60% of the time [21] and cannot explain by itself this small fraction of,9,CMR10,,105,105
observations.,9,CMR10,,13,13
11,11,CMR12,,2,2
TABLE I: Optimized time window for neutrino searches. We indicate the position of the,11,CMR12,,85,85
ﬂare on the solar disk for completness.,11,CMR12,,39,39
Date,10,CMR10,,4,4
Selected,10,CMR10,,8,8
Duration Fraction,10,CMR10,,17,17
Location on the,10,CMR10,,15,15
time window,10,CMR10,,11,11
(minutes) observed,10,CMR10,,18,18
solar disk,10,CMR10,,10,10
"March 7th, 2012",10,CMR10,,15,15
00:41:22 - 01:21:22,10,CMR10,,19,19
"85% Centered, North-East quarter",10,CMR10,,32,32
"February 25th, 2014 01:07:30 - 01:32:30",10,CMR10,,39,39
97%,10,CMR10,,3,3
"Limb, South-East quarter",10,CMR10,,24,24
"September 1st, 2014 11:07:00 - 11:21:00",10,CMR10,,39,39
95.5%,10,CMR10,,5,5
36,10,CMR10,,2,2
°,10,SFRM1095,,1,1
behind the East limb,10,CMR10,,20,20
40,10,CMR10,,2,2
25,10,CMR10,,2,2
14,10,CMR10,,2,2
"September 6th, 2017 13:23:03 - 22:00:37",10,CMR10,,39,39
515,10,CMR10,,3,3
"87% Centered, South-West quarter",10,CMR10,,32,32
"September 10th, 2017 15:58:54 - 16:02:52",10,CMR10,,40,40
5.96,10,CMR10,,4,4
45%,10,CMR10,,3,3
"Limb, South-West quarter",10,CMR10,,24,24
ﬂux recorded by Fermi-LAT and kept integrating until our signal-to-noise ratio started to,11,CMR12,,89,89
"decrease. As an example, the result of the time window selection for the solar ﬂare of Sept",11,CMR12,,91,91
"10th, 2017 is shown by the orange points in Fig. 3. This optimal time window represents",11,CMR12,,87,87
45% of the observation time window reported by Fermi-LAT. The observed fraction of the,11,CMR12,,86,86
other solar ﬂare events considered in this work are reported in Table I.,11,CMR12,,72,72
IV. THE ICECUBE NEUTRINO OBSERVATORY AND THE SEARCH FOR GEV,10,CMBX10,,59,59
NEUTRINOS,10,CMBX10,,9,9
The IceCube Neutrino Observatory consists of a cubic kilometer of instrumented ice,11,CMR12,,82,82
"located at the South Pole, 2 km below the surface [25]. Completed in December 2010, the",11,CMR12,,87,87
"detector is made of 86 vertical strings, with 60 digital optical modules, or DOMs, each. The",11,CMR12,,92,92
strings have an average horizontal spacing of 125 m while the DOMs are located every 17 m,11,CMR12,,89,89
"along the instrumented portion of the string. A sub-detector, named DeepCore, is installed",11,CMR12,,90,90
at the center of the array as shown in Fig. 4. Characterized by smaller spacings between,11,CMR12,,88,88
strings (,11,CMR12,,9,9
≈,11,CMSY10,,1,1
70 m) and DOMs (,11,CMR12,,16,16
≈,11,CMSY10,,1,1
"7 m), DeepCore oﬀers a lower energy threshold for neutrino",11,CMR12,,58,58
"detection, down to 10 GeV [26]. No DOMs were deployed between depths of 2000 m to",11,CMR12,,81,81
2100 m where the optical scattering and absorption are signiﬁcantly increased due to a dust,11,CMR12,,91,91
layer [27]. More details about the DOMs used as detection units can be found in [25] and,11,CMR12,,88,88
references therein.,11,CMR12,,19,19
"In order to reduce the noise rate, trigger conditions based on coincidences are applied.",11,CMR12,,88,88
12,11,CMR12,,2,2
"FIG. 3: Gamma-ray light curve of a solar ﬂare recorded above 100 MeV on Sept 10th, 2017",11,CMR12,,87,87
by Fermi-LAT (main plot) and selected time window for the neutrino search (orange points,11,CMR12,,88,88
in the inset). The dashed line distinguishes the impulsive phase from the long duration,11,CMR12,,87,87
